"Ig";1106;"A66952E1-0082-4953-BAB7-63BFC8BA45A4";"14,5279804063996";"45,9588354189203"
"Iška Loka";1107;"11E144AC-8542-42D9-8F15-DF268C4847E6";"14,5151325203506";"45,9712572994805"
"Na Gmajni";1108;"EA3C2704-DC47-4040-88DB-B2C97FB30E9F";"14,5069774953133";"45,9737763204558"
"Matena";1109;"BA59F0C9-0089-490C-B0AF-56D79A68FB59";"14,4971528666751";"45,9717287690588"
"Spodnji Rudnik";111;"F02B501D-7AE3-4EF8-AD46-8F7B54B25F95";"14,5404867282094";"46,022754200005"
"Brest";1110;"BD5522FC-C33E-461A-AD2F-8C1AC641B72F";"14,4911886233952";"45,9691740897957"
"Tomišelj K";1111;"DE4DEFAF-B173-4C2C-884A-B1C4EF8005DF";"14,4733914153966";"45,9667723318378"
"Tomišelj Anzeljc";1112;"83C1BA13-B875-42C2-A28F-DA0730AEF297";"14,4681654336783";"45,9722098819918"
"Tomišelj";1113;"F7502516-E7A5-4654-A438-F522C281282F";"14,4816809602897";"45,9633729293227"
"Vrbljene";1114;"36FA40EF-8336-4C60-88EB-890E6E1E5AC1";"14,4901987884797";"45,9518219149407"
"Strahomer";1115;"F41CE73F-4053-487B-835D-FD0E2EDE0990";"14,488833946808";"45,9430969420019"
"Iška vas obr.";1116;"4110A1DB-F666-4200-9BBE-FE09226356A0";"14,5144500853474";"45,9369817161239"
"Iška vas trg.";1117;"E0C76DCB-D41F-4CE5-BF22-AFE562BAD1BF";"14,5114942778238";"45,9402263883678"
"Kot/Igu K";1118;"69D4AE31-5B8F-4D74-9CED-E1E67658B9FB";"14,5119910979024";"45,9512598466633"
"Staje";1119;"2C35AF0E-1164-4F9E-9B5B-C1E532B3FBDB";"14,5121536254883";"45,957160949707"
"Rudnik";112;"1AD557F5-7EBC-45F6-BA6F-608A89CE05AD";"14,5442774273772";"46,017950283967"
"Ig spomenik";1120;"8F11B79C-F696-499D-A3FF-DD1BA2224BD3";"14,5180526236794";"45,9603642667867"
